wn spectra line corrected
1.195759999999999991e+03 2.799370999999999943e-01 2.283355850874115717e-02 1.581797755871852118e-01
1.194796000000000049e+03 2.756765999999999939e-01 2.276659014008202558e-02 1.529019636572456764e-01
1.193832000000000107e+03 2.715969999999999773e-01 2.269962177142292176e-02 1.478533281870495764e-01
1.192866999999999962e+03 2.677762000000000198e-01 2.263258393350169734e-02 1.431326682352232482e-01
1.191903000000000020e+03 2.642817000000000083e-01 2.256561556484256575e-02 1.388252388547403793e-01
1.190939000000000078e+03 2.611703000000000219e-01 2.249864719618343417e-02 1.350031117937051939e-01
1.189973999999999933e+03 2.584869000000000194e-01 2.243160935826220975e-02 1.317232852515947961e-01
1.189009999999999991e+03 2.562657999999999880e-01 2.236464098960310593e-02 1.290289597915566799e-01
1.188046000000000049e+03 2.545310000000000072e-01 2.229767262094397434e-02 1.269506596416755950e-01
1.187080999999999904e+03 2.532968999999999915e-01 2.223063478302274992e-02 1.255067488813961518e-01
1.186116999999999962e+03 2.525703999999999727e-01 2.216366641436361834e-02 1.247057204187887458e-01
1.185153000000000020e+03 2.523523999999999767e-01 2.209669804570451451e-02 1.245488379096883480e-01
1.184188000000000102e+03 2.526402999999999843e-01 2.202966020778329009e-02 1.250329317047340350e-01
1.183223999999999933e+03 2.534299999999999886e-01 2.196269183912415851e-02 1.261525608655195141e-01
1.182259999999999991e+03 2.547172999999999798e-01 2.189572347046502693e-02 1.279025289972662849e-01
1.181295000000000073e+03 2.564986000000000210e-01 2.182868563254383026e-02 1.302783998521496456e-01
1.180330999999999904e+03 2.587715999999999905e-01 2.176171726388469868e-02 1.332770123495611581e-01
1.179366999999999962e+03 2.615353000000000261e-01 2.169474889522556710e-02 1.368972236179738511e-01
1.178402000000000044e+03 2.647896000000000138e-01 2.162771105730437043e-02 1.411390309415081479e-01
1.177438000000000102e+03 2.685363000000000056e-01 2.156074268864523885e-02 1.460044664973401685e-01
1.176473999999999933e+03 2.727795000000000081e-01 2.149377431998610727e-02 1.514988476589225197e-01
1.175509000000000015e+03 2.775267000000000150e-01 2.142673648206488285e-02 1.576317986944713312e-01
1.174545000000000073e+03 2.827899999999999858e-01 2.135976811340577902e-02 1.644183985519549751e-01
1.173580999999999904e+03 2.885873999999999939e-01 2.129279974474661968e-02 1.718815717714938796e-01
1.172615999999999985e+03 2.949420999999999848e-01 2.122576190682542302e-02 1.800508298401355955e-01
1.171652000000000044e+03 3.018816999999999751e-01 2.115879353816629144e-02 1.889608852940022898e-01
1.170688000000000102e+03 3.094341999999999926e-01 2.109182516950718761e-02 1.986473297268613047e-01
1.169723999999999933e+03 3.176235000000000031e-01 2.102485680084802827e-02 2.091404371646618243e-01
1.168759000000000015e+03 3.264618000000000242e-01 2.095781896292683161e-02 2.204557855719069259e-01
1.167795000000000073e+03 3.359424999999999772e-01 2.089085059426770002e-02 2.325847662344794342e-01
1.166830999999999904e+03 3.460332999999999881e-01 2.082388222560859620e-02 2.454865891282342893e-01
1.165865999999999985e+03 3.566707000000000072e-01 2.075684438768737178e-02 2.590809434544245615e-01
1.164902000000000044e+03 3.677581999999999796e-01 2.068987601902824019e-02 2.732453443659546011e-01
1.163938000000000102e+03 3.791665000000000174e-01 2.062290765036910861e-02 2.878161324581609559e-01
1.162972999999999956e+03 3.907390000000000030e-01 2.055586981244788419e-02 3.025950676647985449e-01
1.162009000000000015e+03 4.022981999999999947e-01 2.048890144378878037e-02 3.173570625970472125e-01
1.161045000000000073e+03 4.136558000000000179e-01 2.042193307512967654e-02 3.318637229042877279e-01
1.160079999999999927e+03 4.246224000000000109e-01 2.035489523720842436e-02 3.458752610002560068e-01
1.159115999999999985e+03 4.350186999999999804e-01 2.028792686854929278e-02 3.591643092496025202e-01
1.158152000000000044e+03 4.446856000000000142e-01 2.022095849989018895e-02 3.715294609117662517e-01
1.157186999999999898e+03 4.534904000000000157e-01 2.015392066196896453e-02 3.828027501408171052e-01
1.156222999999999956e+03 4.613330999999999960e-01 2.008695229330983295e-02 3.928572580717999974e-01
1.155259000000000015e+03 4.681465000000000209e-01 2.001998392465070137e-02 4.016079873912419829e-01
1.154294000000000096e+03 4.738950000000000107e-01 1.995294608672950470e-02 4.090099684976622463e-01
1.153329999999999927e+03 4.785707000000000155e-01 1.988597771807037312e-02 4.150529450007742760e-01
1.152365999999999985e+03 4.821905000000000219e-01 1.981900934941124154e-02 4.197584487881507176e-01
1.151401000000000067e+03 4.847915999999999892e-01 1.975197151149004487e-02 4.231737257985525025e-01
1.150436999999999898e+03 4.864299999999999735e-01 1.968500314283091329e-02 4.253694612991327784e-01
1.149472999999999956e+03 4.871775999999999884e-01 1.961803477417178171e-02 4.264368555351999990e-01
1.148508000000000038e+03 4.871212999999999793e-01 1.955099693625055729e-02 4.264861093163237471e-01
1.147544000000000096e+03 4.863603000000000232e-01 1.948402856759145346e-02 4.256426289672169405e-01
1.146579999999999927e+03 4.850045000000000051e-01 1.941706019893232188e-02 4.240457492649339355e-01
1.145615000000000009e+03 4.831730000000000191e-01 1.935002236101109746e-02 4.218464587160422052e-01
1.144651000000000067e+03 4.809912000000000076e-01 1.928305399235196588e-02 4.192033508768241989e-01
1.143686999999999898e+03 4.785884000000000249e-01 1.921608562369286205e-02 4.162803345170579261e-01
1.142721999999999980e+03 4.760952999999999991e-01 1.914904778577163763e-02 4.132430919099918110e-01
1.141758000000000038e+03 4.736401000000000083e-01 1.908207941711250605e-02 4.102537631653529471e-01
1.140794000000000096e+03 4.713454000000000255e-01 1.901511104845337446e-02 4.074677702892705033e-01
1.139829999999999927e+03 4.693236000000000074e-01 1.894814267979427064e-02 4.050274898724013362e-01
1.138865000000000009e+03 4.676740999999999815e-01 1.888110484187304622e-02 4.030589567438273568e-01
1.137901000000000067e+03 4.664795999999999943e-01 1.881413647321394239e-02 4.016666761022317234e-01
1.136936999999999898e+03 4.658032999999999757e-01 1.874716810455478305e-02 4.009308283619135715e-01
1.135971999999999980e+03 4.656871000000000205e-01 1.868013026663355863e-02 4.009046134494690938e-01
1.135008000000000038e+03 4.661509999999999820e-01 1.861316189797445481e-02 4.016131145521857349e-01
1.134044000000000096e+03 4.671942000000000039e-01 1.854619352931535098e-02 4.030554436601753165e-01
1.133078999999999951e+03 4.687972999999999724e-01 1.847915569139412656e-02 4.052071523540924369e-01
1.132115000000000009e+03 4.709268999999999816e-01 1.841218732273496722e-02 4.080256820793403127e-01
1.131151000000000067e+03 4.735404999999999753e-01 1.834521895407586339e-02 4.114573237147583495e-01
1.130185999999999922e+03 4.765911999999999926e-01 1.827818111615463897e-02 4.154427948079077448e-01
1.129221999999999980e+03 4.800332999999999961e-01 1.821121274749553515e-02 4.199239562533748638e-01
1.128258000000000038e+03 4.838257000000000252e-01 1.814424437883640356e-02 4.248488724010873185e-01
1.127292999999999893e+03 4.879349000000000047e-01 1.807720654091517914e-02 4.301752346174509967e-01
1.126328999999999951e+03 4.923364000000000074e-01 1.801023817225604756e-02 4.358717575503904262e-01
1.125365000000000009e+03 4.970162000000000191e-01 1.794326980359694373e-02 4.419208330990337386e-01
1.124400000000000091e+03 5.019690999999999459e-01 1.787623196567571932e-02 4.483160002137627775e-01
1.123435999999999922e+03 5.071976999999999736e-01 1.780926359701658773e-02 4.550603008001545824e-01
1.122471999999999980e+03 5.127089000000000230e-01 1.774229522835745615e-02 4.621626007935297764e-01
1.121507000000000062e+03 5.185104999999999853e-01 1.767525739043623173e-02 4.696329062848565994e-01
1.120542999999999893e+03 5.246077999999999575e-01 1.760828902177712790e-02 4.774776790635913426e-01
1.119578999999999951e+03 5.310006999999999922e-01 1.754132065311799632e-02 4.856969182927128870e-01
1.118614000000000033e+03 5.376815999999999818e-01 1.747428281519677190e-02 4.942811230474174478e-01
1.117650000000000091e+03 5.446339999999999515e-01 1.740731444653766807e-02 5.032091409577039709e-01
1.116685999999999922e+03 5.518307000000000073e-01 1.734034607787853649e-02 5.124466438317162309e-01
1.115721000000000004e+03 5.592317999999999456e-01 1.727330823995731207e-02 5.219432165724549044e-01
1.114757000000000062e+03 5.667820000000000080e-01 1.720633987129820824e-02 5.316285588244723526e-01
1.113792999999999893e+03 5.744097000000000230e-01 1.713937150263904891e-02 5.414121012063941585e-01
1.112827999999999975e+03 5.820271000000000194e-01 1.707233366471785224e-02 5.511827539969413881e-01
1.111864000000000033e+03 5.895331000000000321e-01 1.700536529605872066e-02 5.608122019856945917e-01
1.110900000000000091e+03 5.968215999999999521e-01 1.693839692739961683e-02 5.701661748886616143e-01
1.109935999999999922e+03 6.037888999999999617e-01 1.687142855874045749e-02 5.791133163673101159e-01
1.108971000000000004e+03 6.103435999999999861e-01 1.680439072081923307e-02 5.875379767255993757e-01
1.108007000000000062e+03 6.164142000000000232e-01 1.673742235216012925e-02 5.953493346851119750e-01
1.107042999999999893e+03 6.219556000000000529e-01 1.667045398350099766e-02 6.024903885258527936e-01
1.106077999999999975e+03 6.269519999999999538e-01 1.660341614557980100e-02 6.089412508398321933e-01
1.105114000000000033e+03 6.314197000000000282e-01 1.653644777692066942e-02 6.147223160320226532e-01
1.104150000000000091e+03 6.354077999999999671e-01 1.646947940826153783e-02 6.198959052095031064e-01
1.103184999999999945e+03 6.389979000000000076e-01 1.640244157034031341e-02 6.245655072174276512e-01
1.102221000000000004e+03 6.423012999999999639e-01 1.633547320168120959e-02 6.288718523528105120e-01
1.101257000000000062e+03 6.454554999999999598e-01 1.626850483302207800e-02 6.329892377150576621e-01
1.100291999999999916e+03 6.486172999999999522e-01 1.620146699510085359e-02 6.371164077591152664e-01
1.099327999999999975e+03 6.519565000000000499e-01 1.613449862644172200e-02 6.414681942829471017e-01
1.098364000000000033e+03 6.556480999999999559e-01 1.606753025778261817e-02 6.462663955698816354e-01
1.097398999999999887e+03 6.598640999999999535e-01 1.600049241986139376e-02 6.517290099458737940e-01
1.096434999999999945e+03 6.647671000000000552e-01 1.593352405120226217e-02 6.580617488058677633e-01
1.095471000000000004e+03 6.705016000000000309e-01 1.586655568254313059e-02 6.654477763131591006e-01
1.094506000000000085e+03 6.771861000000000130e-01 1.579951784462193393e-02 6.740373226738025636e-01
1.093541999999999916e+03 6.849039000000000099e-01 1.573254947596280234e-02 6.839356501236164565e-01
1.092577999999999975e+03 6.936946999999999974e-01 1.566558110730369852e-02 6.951931732193357139e-01
1.091613000000000056e+03 7.035477999999999454e-01 1.559854326938247410e-02 7.077964651866817114e-01
1.090648999999999887e+03 7.143971999999999545e-01 1.553157490072331476e-02 7.216616704070980548e-01
1.089684999999999945e+03 7.261218000000000394e-01 1.546460653206421093e-02 7.366355188745602467e-01
1.088720000000000027e+03 7.385460999999999832e-01 1.539756869414298651e-02 7.524958324694438483e-01
1.087756000000000085e+03 7.514454000000000411e-01 1.533060032548388268e-02 7.689577307797419436e-01
1.086791999999999916e+03 7.645511999999999864e-01 1.526363195682472335e-02 7.856812329583312549e-01
1.085826999999999998e+03 7.775604000000000404e-01 1.519659411890352668e-02 8.022825306182900240e-01
1.084863000000000056e+03 7.901445999999999747e-01 1.512962575024439510e-02 8.183453868147114729e-01
1.083898999999999887e+03 8.019652000000000447e-01 1.506265738158526352e-02 8.334410254328432632e-01
1.082933999999999969e+03 8.126927000000000456e-01 1.499561954366406685e-02 8.471521974178798375e-01
1.081970000000000027e+03 8.220285000000000508e-01 1.492865117500496303e-02 8.591004131608127592e-01
1.081006000000000085e+03 8.297288999999999914e-01 1.486168280634580369e-02 8.689771060609161601e-01
1.080041999999999916e+03 8.356257999999999742e-01 1.479471443768669986e-02 8.765693445800282202e-01
1.079076999999999998e+03 8.396413999999999822e-01 1.472767659976547544e-02 8.817787070871118127e-01
1.078113000000000056e+03 8.417947000000000068e-01 1.466070823110637161e-02 8.846290062513255670e-01
1.077148999999999887e+03 8.421975000000000433e-01 1.459373986244721227e-02 8.852619859038076688e-01
1.076183999999999969e+03 8.410440000000000138e-01 1.452670202452598786e-02 8.839237657265270887e-01
1.075220000000000027e+03 8.385949000000000320e-01 1.445973365586688403e-02 8.809443185320138259e-01
1.074256000000000085e+03 8.351587999999999790e-01 1.439276528720775244e-02 8.767146739518025811e-01
1.073290999999999940e+03 8.310722999999999860e-01 1.432572744928652803e-02 8.716613292250938727e-01
1.072326999999999998e+03 8.266788999999999943e-01 1.425875908062739644e-02 8.662191393695741759e-01
1.071363000000000056e+03 8.223076000000000274e-01 1.419179071196829262e-02 8.608049747051482736e-01
1.070397999999999911e+03 8.182515999999999678e-01 1.412475287404706820e-02 8.557903579771448666e-01
1.069433999999999969e+03 8.147507999999999972e-01 1.405778450538796437e-02 8.514789143399175142e-01
1.068470000000000027e+03 8.119788999999999479e-01 1.399081613672883279e-02 8.480907963766658453e-01
1.067505000000000109e+03 8.100382000000000415e-01 1.392377829880760837e-02 8.457557147310023060e-01
1.066540999999999940e+03 8.089636999999999523e-01 1.385680993014847678e-02 8.445177484249648536e-01
1.065576999999999998e+03 8.087345000000000228e-01 1.378984156148937296e-02 8.443505511661453244e-01
1.064612000000000080e+03 8.092913000000000467e-01 1.372280372356814854e-02 8.451791356788789233e-01
1.063647999999999911e+03 8.105558000000000485e-01 1.365583535490898920e-02 8.469040641741000242e-01
1.062683999999999969e+03 8.124483999999999595e-01 1.358886698624988537e-02 8.494246354221386408e-01
1.061719000000000051e+03 8.149016000000000037e-01 1.352182914832866095e-02 8.526554753402130205e-01
1.060755000000000109e+03 8.178678999999999810e-01 1.345486077966955712e-02 8.565361601708005868e-01
1.059790999999999940e+03 8.213209999999999678e-01 1.338789241101042554e-02 8.610335036593680380e-01
1.058826000000000022e+03 8.252502999999999922e-01 1.332085457308922888e-02 8.661342068025972285e-01
1.057862000000000080e+03 8.296529000000000265e-01 1.325388620443009730e-02 8.718343402744296311e-01
1.056897999999999911e+03 8.345200000000000395e-01 1.318691783577096571e-02 8.781228850913272987e-01
1.055932999999999993e+03 8.398252000000000494e-01 1.311987999784974129e-02 8.849665285559411565e-01
1.054969000000000051e+03 8.455097000000000307e-01 1.305291162919063747e-02 8.922905328612126263e-01
1.054005000000000109e+03 8.514766999999999753e-01 1.298594326053147813e-02 8.999724099039030367e-01
1.053039999999999964e+03 8.575873999999999997e-01 1.291890542261025371e-02 9.078364704931893847e-01
1.052076000000000022e+03 8.636679999999999913e-01 1.285193705395114988e-02 9.156623066283111623e-01
1.051112000000000080e+03 8.695216000000000056e-01 1.278496868529204605e-02 9.232006340690060986e-01
1.050147999999999911e+03 8.749476000000000475e-01 1.271800031663288671e-02 9.301973536686041211e-01
1.049182999999999993e+03 8.797603999999999980e-01 1.265096247871169005e-02 9.364174950095971450e-01
1.048219000000000051e+03 8.838076000000000265e-01 1.258399411005255847e-02 9.416677571189254747e-01
1.047255000000000109e+03 8.869823999999999486e-01 1.251702574139345464e-02 9.458129851636343233e-01
1.046289999999999964e+03 8.892286000000000357e-01 1.244998790347223022e-02 9.487821192400437420e-01
1.045326000000000022e+03 8.905408000000000213e-01 1.238301953481309864e-02 9.505680624407495394e-01
1.044362000000000080e+03 8.909593999999999570e-01 1.231605116615396706e-02 9.512221176291323355e-01
1.043396999999999935e+03 8.905613000000000001e-01 1.224901332823274264e-02 9.508418221892317446e-01
1.042432999999999993e+03 8.894509000000000443e-01 1.218204495957363881e-02 9.495591622012539146e-01
1.041469000000000051e+03 8.877483000000000457e-01 1.211507659091450723e-02 9.475263962687805464e-01
1.040503999999999905e+03 8.855787999999999993e-01 1.204803875299325505e-02 9.449023699423204636e-01
1.039539999999999964e+03 8.830618000000000078e-01 1.198107038433415122e-02 9.418380695424105609e-01
1.038576000000000022e+03 8.803014000000000117e-01 1.191410201567504740e-02 9.384654866394728234e-01
1.037611000000000104e+03 8.773771999999999682e-01 1.184706417775382298e-02 9.348855788901575536e-01
1.036646999999999935e+03 8.743372000000000366e-01 1.178009580909469139e-02 9.311588903514829152e-01
1.035682999999999993e+03 8.711946999999999885e-01 1.171312744043555981e-02 9.273023967263592793e-01
1.034718000000000075e+03 8.679284000000000443e-01 1.164608960251436315e-02 9.232892461778977600e-01
1.033753999999999905e+03 8.644865000000000466e-01 1.157912123385523157e-02 9.190535663432384261e-01
1.032789999999999964e+03 8.607962999999999587e-01 1.151215286519609998e-02 9.145033971968833386e-01
1.031825000000000045e+03 8.567742000000000413e-01 1.144511502727490332e-02 9.095329718603559765e-01
1.030861000000000104e+03 8.523382000000000458e-01 1.137814665861577174e-02 9.040381635679082262e-01
1.029896999999999935e+03 8.474163999999999586e-01 1.131117828995664015e-02 8.979280257477428862e-01
1.028932000000000016e+03 8.419527999999999457e-01 1.124414045203541573e-02 8.911317524184063643e-01
1.027968000000000075e+03 8.359102999999999950e-01 1.117717208337631191e-02 8.836020912543096628e-01
1.027003999999999905e+03 8.292705999999999689e-01 1.111020371471715257e-02 8.753159906674851110e-01
1.026038999999999987e+03 8.220347000000000071e-01 1.104316587679595590e-02 8.662748464255075609e-01
1.025075000000000045e+03 8.142238000000000531e-01 1.097619750813682432e-02 8.565052543646077821e-01
1.024111000000000104e+03 8.058804999999999996e-01 1.090922913947772049e-02 8.460613047588674274e-01
1.023145999999999958e+03 7.970699999999999452e-01 1.084219130155649607e-02 8.350257153335440830e-01
1.022182000000000016e+03 7.878770999999999969e-01 1.077522293289736449e-02 8.235056435736138880e-01
1.021217999999999961e+03 7.784024000000000498e-01 1.070825456423823291e-02 8.116286481978334244e-01
1.020253000000000043e+03 7.687542000000000542e-01 1.064121672631700849e-02 7.995320416110031081e-01
1.019288999999999987e+03 7.590400999999999954e-01 1.057424835765790466e-02 7.873518617644713613e-01
1.018325000000000045e+03 7.493590999999999447e-01 1.050727998899877308e-02 7.752136407611438518e-01
1.017360999999999990e+03 7.397966000000000264e-01 1.044031162033964150e-02 7.632255544092241273e-01
1.016395999999999958e+03 7.304230999999999918e-01 1.037327378241841708e-02 7.514770341476436633e-01
1.015432000000000016e+03 7.212941999999999965e-01 1.030630541375931325e-02 7.400382494950058510e-01
1.014467999999999961e+03 7.124553000000000136e-01 1.023933704510015391e-02 7.289668377971350033e-01
1.013503000000000043e+03 7.039463999999999722e-01 1.017229920717898500e-02 7.183135963729299078e-01
1.012538999999999987e+03 6.958050000000000068e-01 1.010533083851982566e-02 7.081257673554286480e-01
1.011575000000000045e+03 6.880707999999999824e-01 1.003836246986072184e-02 6.984537680224532918e-01
1.010610000000000014e+03 6.807849000000000261e-01 9.971324631939497418e-03 6.893497891552969881e-01
1.009645999999999958e+03 6.739884000000000430e-01 9.904356263280365835e-03 6.808656327969587752e-01
1.008682000000000016e+03 6.677182000000000395e-01 9.837387894621234252e-03 6.730481695746336479e-01
1.007716999999999985e+03 6.620009000000000032e-01 9.770350056700037589e-03 6.659312232799250442e-01
1.006753000000000043e+03 6.568458999999999826e-01 9.703381688040906006e-03 6.595264415094748145e-01
1.005788999999999987e+03 6.522388000000000075e-01 9.636413319381774423e-03 6.538157135010002063e-01
1.004823999999999955e+03 6.481365999999999516e-01 9.569375481460577759e-03 6.487447011262972296e-01
1.003860000000000014e+03 6.444640000000000368e-01 9.502407112801446176e-03 6.442177626663914136e-01
1.002895999999999958e+03 6.411130999999999913e-01 9.435438744142314593e-03 6.400983514132434493e-01
1.001931000000000040e+03 6.379456000000000016e-01 9.368400906221090174e-03 6.362114132407292733e-01
1.000966999999999985e+03 6.347969999999999446e-01 9.301432537561986347e-03 6.323483169838490792e-01
1.000003000000000043e+03 6.314838999999999869e-01 9.234464168902882519e-03 6.282768805104425036e-01
9.990384000000000242e+02 6.278120000000000367e-01 9.167454118686461928e-03 6.237510628437827886e-01
9.980741000000000440e+02 6.235867999999999967e-01 9.100464909248699719e-03 6.185243747287370031e-01
9.971096999999999753e+02 6.186239999999999517e-01 9.033468752884736552e-03 6.123634161460154157e-01
9.961453999999999951e+02 6.127616000000000174e-01 8.966479543446974343e-03 6.050629563953895396e-01
9.951811000000000149e+02 6.058708000000000427e-01 8.899490334009239889e-03 5.964598580787372484e-01
9.942168000000000347e+02 5.978653000000000439e-01 8.832501124571505435e-03 5.864448053617734580e-01
9.932525000000000546e+02 5.887073999999999918e-01 8.765511915133743226e-03 5.749700438186282625e-01
9.922880999999999858e+02 5.784110000000000085e-01 8.698515758769780060e-03 5.620531935393592304e-01
9.913238000000000056e+02 5.670385000000000009e-01 8.631526549332017850e-03 5.477732702943973742e-01
9.903595000000000255e+02 5.546965000000000368e-01 8.564537339894283396e-03 5.322653168569827509e-01
9.893952000000000453e+02 5.415267000000000275e-01 8.497548130456521187e-03 5.157088240002114521e-01
9.884307999999999765e+02 5.276967000000000185e-01 8.430551974092585776e-03 4.983161029479509230e-01
9.874664999999999964e+02 5.133904999999999719e-01 8.363562764654823567e-03 4.803201996353212433e-01
9.865022000000000162e+02 4.988002999999999743e-01 8.296573555217061358e-03 4.619645859958522727e-01
9.855379000000000360e+02 4.841187000000000129e-01 8.229584345779299148e-03 4.434932276110423732e-01
9.845736000000000558e+02 4.695323000000000135e-01 8.162595136341564694e-03 4.251424898885116654e-01
9.836091999999999871e+02 4.552158000000000038e-01 8.095598979977573773e-03 4.071336776074139241e-01
9.826449000000000069e+02 4.413271000000000277e-01 8.028609770539839319e-03 3.896667759141040355e-01
9.816806000000000267e+02 4.280019999999999936e-01 7.961620561102104865e-03 3.729138151238513554e-01
9.807163000000000466e+02 4.153508000000000200e-01 7.894631351664342656e-03 3.570145117664548229e-01
9.797518999999999778e+02 4.034550000000000081e-01 7.827635195300379489e-03 3.420721145997806523e-01
9.787875999999999976e+02 3.923650000000000193e-01 7.760645985862617280e-03 3.281504389622794671e-01
9.778233000000000175e+02 3.821003000000000038e-01 7.693656776424855070e-03 3.152741984785006890e-01
9.768590000000000373e+02 3.726496000000000253e-01 7.626667566987120617e-03 3.034290794876399744e-01
9.758945999999999685e+02 3.639743999999999757e-01 7.559671410623157450e-03 2.925663272829520656e-01
9.749302999999999884e+02 3.560137999999999914e-01 7.492682201185422997e-03 2.826087739515269481e-01
9.739660000000000082e+02 3.486902000000000057e-01 7.425692991747660787e-03 2.734581369836055487e-01
9.730017000000000280e+02 3.419167000000000178e-01 7.358703782309898578e-03 2.650043405275147590e-01
9.720374000000000478e+02 3.356044999999999723e-01 7.291714572872164124e-03 2.571349020098534499e-01
9.710729999999999791e+02 3.296688999999999869e-01 7.224718416508173202e-03 2.497425454012093815e-01
9.701086999999999989e+02 3.240348000000000117e-01 7.157729207070438748e-03 2.427321156780993250e-01
9.691444000000000187e+02 3.186397999999999731e-01 7.090739997632704295e-03 2.360245841207866957e-01
9.681801000000000386e+02 3.134364000000000039e-01 7.023750788194942085e-03 2.295597826860670820e-01
9.672156999999999698e+02 3.083924000000000110e-01 6.956754631830978919e-03 2.232969368789220477e-01
9.662513999999999896e+02 3.034898999999999791e-01 6.889765422393216709e-03 2.172133466409281177e-01
9.652871000000000095e+02 2.987246000000000068e-01 6.822776212955454500e-03 2.113035782823624309e-01
9.643228000000000293e+02 2.941035000000000177e-01 6.755787003517692291e-03 2.055764986727499077e-01
9.633585000000000491e+02 2.896426999999999752e-01 6.688797794079957837e-03 2.000525016119976129e-01
9.623940999999999804e+02 2.853644000000000180e-01 6.621801637715994671e-03 1.947597208644490374e-01
9.614298000000000002e+02 2.812936999999999799e-01 6.554812428278232461e-03 1.897299242520821549e-01
9.604655000000000200e+02 2.774541999999999842e-01 6.487823218840498007e-03 1.849930189099060485e-01
9.595012000000000398e+02 2.738643000000000050e-01 6.420834009402735798e-03 1.805723120378147362e-01
9.585367999999999711e+02 2.705331999999999737e-01 6.353837853038772632e-03 1.764794703697054601e-01
9.575724999999999909e+02 2.674602999999999842e-01 6.286848643601010422e-03 1.727137076235289448e-01
9.566082000000000107e+02 2.646345999999999976e-01 6.219859434163275969e-03 1.692611032778855162e-01
9.556439000000000306e+02 2.620377999999999874e-01 6.152870224725513759e-03 1.660984768024461600e-01
9.546794999999999618e+02 2.596488000000000129e-01 6.085874068361578348e-03 1.631991140659798112e-01
9.537151999999999816e+02 2.574477000000000015e-01 6.018884858923816139e-03 1.605377815345457315e-01
9.527509000000000015e+02 2.554201999999999861e-01 5.951895649486053930e-03 1.580963786040692765e-01
9.517866000000000213e+02 2.535582000000000114e-01 5.884906440048291720e-03 1.558646450398144812e-01
9.508223000000000411e+02 2.518594000000000110e-01 5.817917230610557267e-03 1.538396674417945587e-01
9.498578999999999724e+02 2.503244000000000025e-01 5.750921074246566345e-03 1.520222189905025556e-01
9.488935999999999922e+02 2.489522000000000124e-01 5.683931864808804135e-03 1.504110066673211010e-01
9.479293000000000120e+02 2.477371999999999908e-01 5.616942655371097437e-03 1.489989501364960001e-01
9.469650000000000318e+02 2.466666999999999887e-01 5.549953445933335228e-03 1.477699623633180193e-01
9.460005999999999631e+02 2.457199999999999940e-01 5.482957289569372061e-03 1.466978359239692331e-01
9.450362999999999829e+02 2.448697999999999986e-01 5.415968080131609852e-03 1.457479636784163590e-01
9.440720000000000027e+02 2.440848999999999935e-01 5.348978870693875398e-03 1.448808378953149179e-01
9.431077000000000226e+02 2.433338999999999919e-01 5.281989661256113189e-03 1.440566843313677570e-01
9.421434000000000424e+02 2.425882000000000038e-01 5.215000451818378735e-03 1.432392754910873922e-01
9.411789999999999736e+02 2.418250000000000122e-01 5.148004295454415569e-03 1.423997439059955239e-01
9.402146999999999935e+02 2.410290999999999961e-01 5.081015086016653359e-03 1.415188094209866021e-01
9.392504000000000133e+02 2.401919999999999888e-01 5.014025876578891150e-03 1.405857183120865772e-01
9.382861000000000331e+02 2.393123000000000056e-01 4.947036667141128941e-03 1.395986972053903930e-01
9.373216999999999643e+02 2.383921999999999985e-01 4.880040510777165774e-03 1.385605460365375019e-01
9.363573999999999842e+02 2.374372999999999900e-01 4.813051301339403565e-03 1.374783318939524768e-01
9.353931000000000040e+02 2.364546999999999899e-01 4.746062091901696867e-03 1.363610615187028086e-01
9.344288000000000238e+02 2.354527999999999899e-01 4.679072882463934657e-03 1.352193751542185018e-01
9.334643999999999551e+02 2.344426000000000010e-01 4.612076726099943735e-03 1.340672196707848041e-01
9.325000999999999749e+02 2.334379000000000037e-01 4.545087516662209282e-03 1.329220490352115425e-01
9.315357999999999947e+02 2.324549999999999950e-01 4.478098307224447072e-03 1.318045236014710186e-01
9.305715000000000146e+02 2.315133000000000052e-01 4.411109097786712618e-03 1.307392172651034024e-01
9.296072000000000344e+02 2.306331000000000075e-01 4.344119888348922653e-03 1.297518439477310381e-01
9.286427999999999656e+02 2.298333999999999933e-01 4.277123731985014998e-03 1.288664841010071505e-01
9.276784999999999854e+02 2.291303000000000090e-01 4.210134522547252789e-03 1.281035050593349600e-01
9.267142000000000053e+02 2.285347000000000073e-01 4.143145313109490580e-03 1.274767270363926508e-01
9.257499000000000251e+02 2.280507999999999980e-01 4.076156103671728370e-03 1.269914701538951973e-01
9.247854999999999563e+02 2.276757000000000086e-01 4.009159947307765204e-03 1.266440742417974386e-01
9.238211999999999762e+02 2.274002999999999997e-01 3.942170737870002994e-03 1.264229858782974225e-01
9.228568999999999960e+02 2.272095000000000087e-01 3.875181528432268541e-03 1.263090912032245605e-01
9.218926000000000158e+02 2.270841000000000109e-01 3.808192318994534087e-03 1.262780696601678021e-01
9.209281999999999471e+02 2.270027000000000017e-01 3.741196162630543165e-03 1.263028272225810156e-01
9.199638999999999669e+02 2.269428000000000001e-01 3.674206953192808711e-03 1.263548367210852452e-01
9.189995999999999867e+02 2.268825999999999898e-01 3.607217743755046502e-03 1.264064974476364067e-01
9.180353000000000065e+02 2.268014999999999892e-01 3.540228534317284292e-03 1.264317154719185876e-01
9.170710000000000264e+02 2.266814000000000051e-01 3.473239324879522083e-03 1.264075636027318095e-01
9.161065999999999576e+02 2.265069000000000110e-01 3.406243168515586672e-03 1.263145480036050872e-01
